"f" "voor" "ref" "hyp"
"4902" "09062022_result.TextGrid" 199 "teinud" "teinud"
"4903" "09062022_result.TextGrid" 199 "seda" "seda"
"4904" "09062022_result.TextGrid" 200 "et" "et"
"4905" "09062022_result.TextGrid" 200 "et" "et"
"4906" "09062022_result.TextGrid" 200 "jah" "jah"
"4907" "09062022_result.TextGrid" 200 "mina" "mina"
"4908" "09062022_result.TextGrid" 200 "tahakski" "tahakski"
"4909" "09062022_result.TextGrid" 200 "just" "just"
"4910" "09062022_result.TextGrid" 200 "nagu" "nagu"
"4911" "09062022_result.TextGrid" 200 "prideil" "pridil"
"4912" "09062022_result.TextGrid" 200 "näha" "näha"
"4913" "09062022_result.TextGrid" 200 "just" "just"
"4914" "09062022_result.TextGrid" 200 "rohkem" "rohkem"
"4915" "09062022_result.TextGrid" 200 "sihukeseid" "niisuguseid"
"4916" "09062022_result.TextGrid" 200 "nagu" "nagu"
"4917" "09062022_result.TextGrid" 200 "kogukonnaüritusi" "kogukonnaüritusi"
"4918" "09062022_result.TextGrid" 200 "ja" "ja"
"4919" "09062022_result.TextGrid" 200 "ja" "ja"
"4920" "09062022_result.TextGrid" 200 "ka" "ka"
"4921" "09062022_result.TextGrid" 200 "niiöelda" "niiöelda"
"4922" "09062022_result.TextGrid" 200 "väikseid" "väikseid"
"4923" "09062022_result.TextGrid" 200 "üritusi" "üritusi"
"4924" "09062022_result.TextGrid" 200 "niiöelda" "niiöelda"
"4925" "09062022_result.TextGrid" 200 "et" "et"
"4926" "09062022_result.TextGrid" 200 "ongi" "ongi"
"4927" "09062022_result.TextGrid" 200 "et" "et"
"4928" "09062022_result.TextGrid" 200 "et" "et"
"4929" "09062022_result.TextGrid" 200 "mulle" "mulle"
"4930" "09062022_result.TextGrid" 200 "tundub" "tundub"
"4931" "09062022_result.TextGrid" 200 "baltic" "baltik"
"4932" "09062022_result.TextGrid" 200 "prideidel" "prididel"
"4933" "09062022_result.TextGrid" 200 "on" "on"
"4934" "09062022_result.TextGrid" 200 "palju" "palju"
"4935" "09062022_result.TextGrid" 200 "mingeid" "mingeid"
"4936" "09062022_result.TextGrid" 200 "konverentse" "konverentse"
"4937" "09062022_result.TextGrid" 200 "või" "või"
"4938" "09062022_result.TextGrid" 200 "mingi" "mingi"
"4939" "09062022_result.TextGrid" 200 "business" "business"
"4940" "09062022_result.TextGrid" 200 "foorumid" "foorumid"
"4941" "09062022_result.TextGrid" 200 "aga" "aga"
"4942" "09062022_result.TextGrid" 200 "nad" "nad"
"4943" "09062022_result.TextGrid" 200 "on" "on"
"4944" "09062022_result.TextGrid" 200 "just" "just"
"4945" "09062022_result.TextGrid" 200 "võibolla" "võibolla"
"4946" "09062022_result.TextGrid" 200 "rohkem" "rohkem"
"4947" "09062022_result.TextGrid" 200 "nendele" "nendele"
"4948" "09062022_result.TextGrid" 200 "kes" "kes"
"4949" "09062022_result.TextGrid" 200 "tulevad" "tulevad"
"4950" "09062022_result.TextGrid" 200 "välismaalt" "välismaalt"
"4951" "09062022_result.TextGrid" 200 "külastama" "külastama"
"4952" "09062022_result.TextGrid" 200 "ja" "ja"
"4953" "09062022_result.TextGrid" 200 "niiöelda" "niiöelda"
"4954" "09062022_result.TextGrid" 200 "tähtsatele" "tähtsatele"
"4955" "09062022_result.TextGrid" 200 "ninadele" "ninadele"
"4956" "09062022_result.TextGrid" 200 "aga" "aga"
"4957" "09062022_result.TextGrid" 200 "meil" "meil"
"4958" "09062022_result.TextGrid" 200 "on" "on"
"4959" "09062022_result.TextGrid" 200 "aga" "aga"
"4960" "09062022_result.TextGrid" 200 "jah" "jah"
"4961" "09062022_result.TextGrid" 200 "tahaks" "tahaks"
"4962" "09062022_result.TextGrid" 200 "just" "just"
"4963" "09062022_result.TextGrid" 200 "midagi" "midagi"
"4964" "09062022_result.TextGrid" 200 "kogukonnale" "kogukonnale"
"4965" "09062022_result.TextGrid" 200 "just" "####"
"4966" "09062022_result.TextGrid" 200 "ja" "####"
"4967" "09062022_result.TextGrid" 200 "see" "####"
"4968" "09062022_result.TextGrid" 200 "et" "####"
"4969" "09062022_result.TextGrid" 201 "no" "####"
"4970" "09062022_result.TextGrid" 201 "põhimõtteliselt" "####"
"4971" "09062022_result.TextGrid" 201 "paneme" "paneme"
"4972" "09062022_result.TextGrid" 201 "hästi" "hästi"
"4973" "09062022_result.TextGrid" 201 "palju" "palju"
"4974" "09062022_result.TextGrid" 201 "düsfooriaga" "düsfooriaga"
"4975" "09062022_result.TextGrid" 201 "inimesi" "inimesi"
"4976" "09062022_result.TextGrid" 201 "lihtsalt" "lihtsalt"
"4977" "09062022_result.TextGrid" 201 "alasti" "alasti"
"4978" "09062022_result.TextGrid" 201 "sauna" "sauna"
"4979" "09062022_result.TextGrid" 201 "jaa" "####"
"4980" "09062022_result.TextGrid" 201 "see" "####"
"4981" "09062022_result.TextGrid" 201 "on" "####"
"4982" "09062022_result.TextGrid" 201 "nagu" "####"
"4983" "09062022_result.TextGrid" 201 "see" "####"
"4984" "09062022_result.TextGrid" 201 "šoki" "####"
"4985" "09062022_result.TextGrid" 201 "amazing" "mesingid"
"4986" "09062022_result.TextGrid" 201 "idea" "ja"
"4987" "09062022_result.TextGrid" 202 "jah" "####"
"4988" "09062022_result.TextGrid" 202 "kusjuures" "kusjuures"
"4989" "09062022_result.TextGrid" 202 "ma" "ma"
"4990" "09062022_result.TextGrid" 202 "mõtlesin" "mõtlesin"
"4991" "09062022_result.TextGrid" 202 "vagusid" "####"
"4992" "09062022_result.TextGrid" 202 "kündma" "####"
"4993" "09062022_result.TextGrid" 202 "ma" "ma"
"4994" "09062022_result.TextGrid" 202 "mõtlesin" "mõtlesin"
"4995" "09062022_result.TextGrid" 202 "see" "see"
"4996" "09062022_result.TextGrid" 202 "ei" "ei"
"4997" "09062022_result.TextGrid" 202 "ole" "ole"
"4998" "09062022_result.TextGrid" 202 "küll" "küll"
"4999" "09062022_result.TextGrid" 202 "see" "see"
"5000" "09062022_result.TextGrid" 202 "ei" "ei"
"5001" "09062022_result.TextGrid" 202 "ole" "ole"
"5002" "09062022_result.TextGrid" 202 "nüüd" "####"
"5003" "09062022_result.TextGrid" 202 "võibolla" "võibolla"
"5004" "09062022_result.TextGrid" 202 "küll" "####"
"5005" "09062022_result.TextGrid" 202 "kas" "####"
"5006" "09062022_result.TextGrid" 202 "on" "####"
"5007" "09062022_result.TextGrid" 202 "nagu" "####"
"5008" "09062022_result.TextGrid" 202 "tunda" "####"
"5009" "09062022_result.TextGrid" 202 "et" "####"
"5010" "09062022_result.TextGrid" 202 "ma" "####"
"5011" "09062022_result.TextGrid" 202 "elan" "####"
"5012" "09062022_result.TextGrid" 202 "linnas" "####"
"5013" "09062022_result.TextGrid" 203 "ei" "ei"
"5014" "09062022_result.TextGrid" 203 "jaa" "ja"
"5015" "09062022_result.TextGrid" 203 "ei" "ei"
"5016" "09062022_result.TextGrid" 203 "ma" "####"
"5017" "09062022_result.TextGrid" 203 "just" "####"
"5018" "09062022_result.TextGrid" 203 "ma" "ma"
"5019" "09062022_result.TextGrid" 203 "tahtsingi" "tahtsingi"
"5020" "09062022_result.TextGrid" 203 "öelda" "öelda"
"5021" "09062022_result.TextGrid" 203 "et" "et"
"5022" "09062022_result.TextGrid" 203 "mul" "mul"
"5023" "09062022_result.TextGrid" 203 "tuli" "tuli"
"5024" "09062022_result.TextGrid" 203 "mõte" "mõte"
"5025" "09062022_result.TextGrid" 203 "see" "see"
"5026" "09062022_result.TextGrid" 203 "ei" "ei"
"5027" "09062022_result.TextGrid" 203 "ole" "ole"
"5028" "09062022_result.TextGrid" 203 "küll" "küll"
"5029" "09062022_result.TextGrid" 203 "nagu" "nagu"
"5030" "09062022_result.TextGrid" 203 "avalikkusele" "avalikkusele"
"5031" "09062022_result.TextGrid" 203 "võibolla" "võibolla"
"5032" "09062022_result.TextGrid" 203 "aga" "####"
"5033" "09062022_result.TextGrid" 203 "nagu" "nagu"
"5034" "09062022_result.TextGrid" 203 "selle" "selle"
"5035" "09062022_result.TextGrid" 203 "võrgustikuga" "võrgustikuga"
"5036" "09062022_result.TextGrid" 203 "mis" "mis"
"5037" "09062022_result.TextGrid" 203 "meil" "meil"
"5038" "09062022_result.TextGrid" 203 "on" "on"
"5039" "09062022_result.TextGrid" 203 "nii" "####"
"5040" "09062022_result.TextGrid" 203 "okei" "####"
"5041" "09062022_result.TextGrid" 204 "sest" "sest"
"5042" "09062022_result.TextGrid" 204 "ma" "ma"
"5043" "09062022_result.TextGrid" 204 "tahaks" "tahaks"
"5044" "09062022_result.TextGrid" 204 "teha" "teha"
"5045" "09062022_result.TextGrid" 204 "mingi" "mingi"
"5046" "09062022_result.TextGrid" 204 "bondimisürituse" "bondimisürituse"
"5047" "09062022_result.TextGrid" 204 "nagu" "nagu"
"5048" "09062022_result.TextGrid" 204 "sihuke" "selline"
"5049" "09062022_result.TextGrid" 204 "mingi" "mingi"
"5050" "09062022_result.TextGrid" 204 "võrgustiku" "võrgustiku"
"5051" "09062022_result.TextGrid" 204 "suvepäevad" "suvepäevad"
"5052" "09062022_result.TextGrid" 204 "ahah" "####"
"5053" "09062022_result.TextGrid" 204 "mõtlesin" "mõtlesin"
"5054" "09062022_result.TextGrid" 204 "et" "et"
"5055" "09062022_result.TextGrid" 204 "täiega" "täiega"
"5056" "09062022_result.TextGrid" 204 "saaks" "saaks"
"5057" "09062022_result.TextGrid" 204 "minu" "minu"
"5058" "09062022_result.TextGrid" 204 "maakohas" "maakohast"
"5059" "09062022_result.TextGrid" 204 "teha" "teha"
"5060" "09062022_result.TextGrid" 204 "ma" "ma"
"5061" "09062022_result.TextGrid" 204 "peaks" "peaks"
"5062" "09062022_result.TextGrid" 204 "küll" "küll"
"5063" "09062022_result.TextGrid" 204 "enda" "enda"
"5064" "09062022_result.TextGrid" 204 "isa" "isa"
"5065" "09062022_result.TextGrid" 204 "nõusse" "nõusse"
"5066" "09062022_result.TextGrid" 204 "saama" "saama"
"5067" "09062022_result.TextGrid" 204 "et" "et"
"5068" "09062022_result.TextGrid" 204 "kas" "####"
"5069" "09062022_result.TextGrid" 204 "seal" "seal"
"5070" "09062022_result.TextGrid" 204 "saab" "saab"
"5071" "09062022_result.TextGrid" 204 "ja" "####"
"5072" "09062022_result.TextGrid" 204 "ta" "####"
"5073" "09062022_result.TextGrid" 204 "ei" "####"
"5074" "09062022_result.TextGrid" 204 "ole" "####"
"5075" "09062022_result.TextGrid" 204 "ja" "ja"
"5076" "09062022_result.TextGrid" 204 "ta" "ta"
"5077" "09062022_result.TextGrid" 204 "ei" "ei"
"5078" "09062022_result.TextGrid" 204 "ole" "ole"
"5079" "09062022_result.TextGrid" 204 "just" "####"
"5080" "09062022_result.TextGrid" 204 "võib" "####"
"5081" "09062022_result.TextGrid" 204 "okei" "####"
"5082" "09062022_result.TextGrid" 204 "no" "####"
"5083" "09062022_result.TextGrid" 204 "jah" "####"
"5084" "09062022_result.TextGrid" 205 "ta" "ta"
"5085" "09062022_result.TextGrid" 205 "on" "on"
"5086" "09062022_result.TextGrid" 205 "natuke" "natuke"
"5087" "09062022_result.TextGrid" 205 "konservatiivne" "konservatiivne"
"5088" "09062022_result.TextGrid" 205 "mõnikord" "mõnikord"
"5089" "09062022_result.TextGrid" 206 "et" "et"
"5090" "09062022_result.TextGrid" 206 "siis" "####"
"5091" "09062022_result.TextGrid" 206 "kui" "####"
"5092" "09062022_result.TextGrid" 206 "maasikad" "maasikad"
"5093" "09062022_result.TextGrid" 206 "valmis" "valmis"
"5094" "09062022_result.TextGrid" 206 "saavad" "saavad"
"5095" "09062022_result.TextGrid" 206 "siis" "####"
"5096" "09062022_result.TextGrid" 206 "võiks" "####"
"5097" "09062022_result.TextGrid" 206 "ju" "####"
"5098" "09062022_result.TextGrid" 206 "võib" "####"
"5099" "09062022_result.TextGrid" 206 "küll" "####"
"5100" "09062022_result.TextGrid" 206 "jaa" "####"
"5101" "09062022_result.TextGrid" 206 "why" "####"
"5102" "09062022_result.TextGrid" 206 "not" "ja"
"5103" "09062022_result.TextGrid" 206 "võiks" "võiks"
"5104" "09062022_result.TextGrid" 206 "võiks" "võiks"
"5105" "09062022_result.TextGrid" 206 "teha" "teha"
"5106" "09062022_result.TextGrid" 206 "n" "####"
"5107" "09062022_result.TextGrid" 206 "a" "####"
"5108" "09062022_result.TextGrid" 206 "ma" "####"
"5109" "09062022_result.TextGrid" 206 "ei" "####"
"5110" "09062022_result.TextGrid" 206 "millal" "millal"
"5111" "09062022_result.TextGrid" 206 "maasikad" "maasikad"
"5112" "09062022_result.TextGrid" 206 "valmis" "valmis"
"5113" "09062022_result.TextGrid" 206 "saavad" "saavad"
"5114" "09062022_result.TextGrid" 206 "juuli" "####"
"5115" "09062022_result.TextGrid" 207 "juuli" "####"
"5116" "09062022_result.TextGrid" 207 "vi" "####"
"5117" "09062022_result.TextGrid" 207 "juulis" "juulis"
"5118" "09062022_result.TextGrid" 207 "ma" "ma"
"5119" "09062022_result.TextGrid" 207 "olen" "olen"
"5120" "09062022_result.TextGrid" 207 "general" "####"
"5121" "09062022_result.TextGrid" 207 "july" "####"
"5122" "09062022_result.TextGrid" 207 "time" "####"
"5123" "09062022_result.TextGrid" 207 "juulis" "juulis"
"5124" "09062022_result.TextGrid" 207 "ma" "ma"
"5125" "09062022_result.TextGrid" 207 "olen" "olen"
"5126" "09062022_result.TextGrid" 208 "ära" "ära"
"5127" "09062022_result.TextGrid" 208 "ma" "ma"
"5128" "09062022_result.TextGrid" 208 "ei" "ei"
"5129" "09062022_result.TextGrid" 208 "ole" "ole"
"5130" "09062022_result.TextGrid" 208 "eestis" "eestis"
"5131" "09062022_result.TextGrid" 208 "okei" "####"
"5132" "09062022_result.TextGrid" 208 "aga" "aga"
"5133" "09062022_result.TextGrid" 208 "jah" "jah"
"5134" "09062022_result.TextGrid" 208 "ma" "####"
"5135" "09062022_result.TextGrid" 208 "m" "####"
"5136" "09062022_result.TextGrid" 208 "ja" "####"
"5137" "09062022_result.TextGrid" 208 "ka" "####"
"5138" "09062022_result.TextGrid" 208 "noh" "noh"
"5139" "09062022_result.TextGrid" 208 "siis" "siis"
"5140" "09062022_result.TextGrid" 208 "ongi" "ongi"
"5141" "09062022_result.TextGrid" 208 "see" "see"
"5142" "09062022_result.TextGrid" 208 "et" "et"
"5143" "09062022_result.TextGrid" 208 "seal" "seal"
"5144" "09062022_result.TextGrid" 208 "saaks" "saaks"
"5145" "09062022_result.TextGrid" 208 "ka" "ka"
"5146" "09062022_result.TextGrid" 208 "sauna" "sauna"
"5147" "09062022_result.TextGrid" 208 "teha" "teha"
"5148" "09062022_result.TextGrid" 208 "ja" "ja"
"5149" "09062022_result.TextGrid" 208 "ka" "####"
"5150" "09062022_result.TextGrid" 208 "kartuleid" "kartuleid"
"5151" "09062022_result.TextGrid" 208 "vaadata" "vaadata"
"5152" "09062022_result.TextGrid" 208 "või" "või"
"5153" "09062022_result.TextGrid" 208 "kus" "kus"
"5154" "09062022_result.TextGrid" 208 "need" "need"
"5155" "09062022_result.TextGrid" 208 "kartulipõllud" "kartulipilud"
"5156" "09062022_result.TextGrid" 208 "seal" "seal"
"5157" "09062022_result.TextGrid" 208 "on" "on"
"5158" "09062022_result.TextGrid" 208 "sööme" "####"
"5159" "09062022_result.TextGrid" 208 "hommikul" "####"
"5160" "09062022_result.TextGrid" 208 "kartuleid" "####"
"5161" "09062022_result.TextGrid" 208 "jah" "####"
"5162" "09062022_result.TextGrid" 209 "aga" "aga"
"5163" "09062022_result.TextGrid" 209 "watch" "####"
"5164" "09062022_result.TextGrid" 209 "paint" "####"
"5165" "09062022_result.TextGrid" 209 "dry" "####"
"5166" "09062022_result.TextGrid" 210 "aga" "aga"
"5167" "09062022_result.TextGrid" 210 "jah" "jah"
"5168" "09062022_result.TextGrid" 210 "ma" "ma"
"5169" "09062022_result.TextGrid" 210 "ei" "ei"
"5170" "09062022_result.TextGrid" 210 "tea" "tea"
"5171" "09062022_result.TextGrid" 210 "mul" "mul"
"5172" "09062022_result.TextGrid" 210 "on" "on"
"5173" "09062022_result.TextGrid" 210 "mingi" "mingi"
"5174" "09062022_result.TextGrid" 210 "saunaõhtutega" "saunaõhtutega"
"5175" "09062022_result.TextGrid" 210 "mingi" "mingi"
"5176" "09062022_result.TextGrid" 210 "mingi" "mingi"
"5177" "09062022_result.TextGrid" 210 "teema" "teema"
"5178" "09062022_result.TextGrid" 210 "et" "et"
"5179" "09062022_result.TextGrid" 210 "kuskil" "kuskil"
"5180" "09062022_result.TextGrid" 210 "mingil" "mingil"
"5181" "09062022_result.TextGrid" 210 "koosolekul" "koosolekul"
"5182" "09062022_result.TextGrid" 210 "ka" "ka"
"5183" "09062022_result.TextGrid" 210 "oli" "oli"
"5184" "09062022_result.TextGrid" 210 "see" "see"
"5185" "09062022_result.TextGrid" 210 "et" "et"
"5186" "09062022_result.TextGrid" 210 "kuidas" "kuidas"
"5187" "09062022_result.TextGrid" 210 "mingi" "mingi"
"5188" "09062022_result.TextGrid" 210 "team" "tiim"
"5189" "09062022_result.TextGrid" 210 "team" "tiim"
"5190" "09062022_result.TextGrid" 210 "bondimisi" "pondimisi"
"5191" "09062022_result.TextGrid" 210 "asju" "asju"
"5192" "09062022_result.TextGrid" 210 "teha" "teha"
"5193" "09062022_result.TextGrid" 210 "siis" "siis"
"5194" "09062022_result.TextGrid" 210 "mingi" "mingi"
"5195" "09062022_result.TextGrid" 210 "ja" "ja"
"5196" "09062022_result.TextGrid" 210 "meie" "meie"
"5197" "09062022_result.TextGrid" 210 "teeks" "teeks"
"5198" "09062022_result.TextGrid" 210 "mingi" "mingi"
"5199" "09062022_result.TextGrid" 210 "saunaõhtu" "saunaõhtu"
"5200" "09062022_result.TextGrid" 210 "teeme" "teeme"
"5201" "09062022_result.TextGrid" 210 "saunaõhtuid" "saunaõhtuid"
"5202" "09062022_result.TextGrid" 210 "ja" "ja"
"5203" "09062022_result.TextGrid" 210 "ja" "ja"
"5204" "09062022_result.TextGrid" 210 "jah" "ja"
"5205" "09062022_result.TextGrid" 210 "ja" "ja"
"5206" "09062022_result.TextGrid" 210 "siis" "siis"
"5207" "09062022_result.TextGrid" 210 "ma" "ma"
"5208" "09062022_result.TextGrid" 210 "kuulsin" "kuulsin"
"5209" "09062022_result.TextGrid" 210 "et" "et"
"5210" "09062022_result.TextGrid" 210 "ühes" "ühes"
"5211" "09062022_result.TextGrid" 210 "erakonnas" "erakonnas"
"5212" "09062022_result.TextGrid" 210 "olevat" "olevat"
"5213" "09062022_result.TextGrid" 210 "ka" "ka"
"5214" "09062022_result.TextGrid" 210 "olnud" "olnud"
"5215" "09062022_result.TextGrid" 210 "või" "####"
"5216" "09062022_result.TextGrid" 210 "ühes" "ühes"
"5217" "09062022_result.TextGrid" 210 "organisatsioonis" "organisatsioonis"
"5218" "09062022_result.TextGrid" 210 "olevat" "olevat"
"5219" "09062022_result.TextGrid" 210 "olnud" "olnud"
"5220" "09062022_result.TextGrid" 210 "üks" "üks"
"5221" "09062022_result.TextGrid" 210 "priit" "####"
"5222" "09062022_result.TextGrid" 210 "toobal" "####"
"5223" "09062022_result.TextGrid" 210 "jah" "####"
"5224" "09062022_result.TextGrid" 210 "priit" "####"
"5225" "09062022_result.TextGrid" 210 "toobal" "####"
"5226" "09062022_result.TextGrid" 210 "ma" "####"
"5227" "09062022_result.TextGrid" 210 "nüüd" "####"
"5228" "09062022_result.TextGrid" 210 "päris" "####"
"5229" "09062022_result.TextGrid" 210 "seda" "####"
"5230" "09062022_result.TextGrid" 210 "ka" "####"
"5231" "09062022_result.TextGrid" 210 "ma" "####"
"5232" "09062022_result.TextGrid" 210 "nüüd" "####"
"5233" "09062022_result.TextGrid" 210 "päris" "####"
"5234" "09062022_result.TextGrid" 210 "seda" "####"
"5235" "09062022_result.TextGrid" 210 "ei" "####"
"5236" "09062022_result.TextGrid" 211 "ei" "ei"
"5237" "09062022_result.TextGrid" 211 "nojah" "nojah"
"5238" "09062022_result.TextGrid" 211 "see" "see"
"5239" "09062022_result.TextGrid" 211 "selles" "selles"
"5240" "09062022_result.TextGrid" 211 "mõttes" "mõttes"
"5241" "09062022_result.TextGrid" 211 "ongi" "ongi"
"5242" "09062022_result.TextGrid" 211 "võibolla" "võibolla"
"5243" "09062022_result.TextGrid" 211 "hea" "hea"
"5244" "09062022_result.TextGrid" 211 "ka" "ka"
"5245" "09062022_result.TextGrid" 211 "kui" "kui"
"5246" "09062022_result.TextGrid" 211 "on" "on"
"5247" "09062022_result.TextGrid" 211 "see" "see"
"5248" "09062022_result.TextGrid" 211 "lihtsalt" "lihtsalt"
"5249" "09062022_result.TextGrid" 211 "nagu" "nagu"
"5250" "09062022_result.TextGrid" 211 "ainult" "ainult"
"5251" "09062022_result.TextGrid" 211 "kväär" "väär"
"5252" "09062022_result.TextGrid" 211 "inimesed" "inimesed"
"5253" "09062022_result.TextGrid" 211 "mhmh" "####"
"5254" "09062022_result.TextGrid" 211 "siis" "siis"
"5255" "09062022_result.TextGrid" 211 "on" "on"
"5256" "09062022_result.TextGrid" 211 "nagu" "nagu"
"5257" "09062022_result.TextGrid" 211 "turvalisem" "turvalisem"
"5258" "09062022_result.TextGrid" 211 "mhmh" "####"
"5259" "09062022_result.TextGrid" 211 "sest" "sest"
"5260" "09062022_result.TextGrid" 211 "võibolla" "####"
"5261" "09062022_result.TextGrid" 211 "m" "####"
"5262" "09062022_result.TextGrid" 211 "võibolla" "võibolla"
"5263" "09062022_result.TextGrid" 211 "mul" "mul"
"5264" "09062022_result.TextGrid" 211 "ongi" "ongi"
"5265" "09062022_result.TextGrid" 211 "okei" "okei"
"5266" "09062022_result.TextGrid" 211 "mul" "mul"
"5267" "09062022_result.TextGrid" 211 "saun" "saun"
"5268" "09062022_result.TextGrid" 211 "esiteks" "esiteks"
"5269" "09062022_result.TextGrid" 211 "ei" "####"
"5270" "09062022_result.TextGrid" 211 "meeldi" "####"
"5271" "09062022_result.TextGrid" 211 "see" "####"
"5272" "09062022_result.TextGrid" 211 "et" "####"
"5273" "09062022_result.TextGrid" 211 "seal" "medisatsioo"
"5274" "09062022_result.TextGrid" 211 "on" "on"
"5275" "09062022_result.TextGrid" 211 "liiga" "liiga"
"5276" "09062022_result.TextGrid" 211 "kuum" "kuum"
"5277" "09062022_result.TextGrid" 211 "aga" "aga"
"5278" "09062022_result.TextGrid" 211 "teiseks" "teiseks"
"5279" "09062022_result.TextGrid" 211 "mul" "mul"
"5280" "09062022_result.TextGrid" 211 "ongi" "ongi"
"5281" "09062022_result.TextGrid" 211 "lihtsalt" "lihtsalt"
"5282" "09062022_result.TextGrid" 211 "nagu" "nagu"
"5283" "09062022_result.TextGrid" 211 "see" "see"
"5284" "09062022_result.TextGrid" 211 "et" "et"
"5285" "09062022_result.TextGrid" 211 "saun" "saun"
"5286" "09062022_result.TextGrid" 211 "alasti" "alasti"
"5287" "09062022_result.TextGrid" 211 "mhmh" "####"
"5288" "09062022_result.TextGrid" 211 "mingid" "mingid"
"5289" "09062022_result.TextGrid" 211 "mehed" "mehed"
"5290" "09062022_result.TextGrid" 211 "muideks" "####"
"5291" "09062022_result.TextGrid" 211 "saunas" "####"
"5292" "09062022_result.TextGrid" 211 "ei" "####"
"5293" "09062022_result.TextGrid" 211 "käida" "####"
"5294" "09062022_result.TextGrid" 211 "ainult" "####"
"5295" "09062022_result.TextGrid" 211 "alasti" "####"
"5296" "09062022_result.TextGrid" 211 "ma" "####"
"5297" "09062022_result.TextGrid" 211 "tea" "####"
"5298" "09062022_result.TextGrid" 211 "ma" "####"
"5299" "09062022_result.TextGrid" 212 "okei" "okei"
"5300" "09062022_result.TextGrid" 212 "true" "####"
"5301" "09062022_result.TextGrid" 212 "jaa" "truu"
"5302" "09062022_result.TextGrid" 212 "ma" "ja"
"5303" "09062022_result.TextGrid" 212 "võibolla" "võibolla"
"5304" "09062022_result.TextGrid" 212 "see" "see"
"5305" "09062022_result.TextGrid" 212 "on" "on"
"5306" "09062022_result.TextGrid" 212 "lihtsalt" "lihtsalt"
"5307" "09062022_result.TextGrid" 212 "see" "see"
"5308" "09062022_result.TextGrid" 212 "kuidas" "kuidas"
"5309" "09062022_result.TextGrid" 212 "ma" "ma"
"5310" "09062022_result.TextGrid" 212 "üle" "üle"
"5311" "09062022_result.TextGrid" 212 "üles" "üles"
"5312" "09062022_result.TextGrid" 212 "kasvasin" "kasvasin"
"5313" "09062022_result.TextGrid" 212 "või" "või"
"5314" "09062022_result.TextGrid" 212 "noh" "noh"
"5315" "09062022_result.TextGrid" 212 "ikka" "ikka"
"5316" "09062022_result.TextGrid" 212 "et" "et"
"5317" "09062022_result.TextGrid" 212 "mingi" "mingi"
"5318" "09062022_result.TextGrid" 212 "alasti" "####"
"5319" "09062022_result.TextGrid" 212 "saunas" "####"
"5320" "09062022_result.TextGrid" 212 "alasti" "alasti"
"5321" "09062022_result.TextGrid" 212 "saunas" "saunas"
"5322" "09062022_result.TextGrid" 212 "jaa" "ja"
"5323" "09062022_result.TextGrid" 212 "või" "või"
"5324" "09062022_result.TextGrid" 212 "nagu" "nagu"
"5325" "09062022_result.TextGrid" 212 "wait" "vait"
"5326" "09062022_result.TextGrid" 212 "kas" "kas"
"5327" "09062022_result.TextGrid" 212 "ei" "ei"
"5328" "09062022_result.TextGrid" 212 "ole" "ole"
"5329" "09062022_result.TextGrid" 212 "tavaline" "tavaline"
"5330" "09062022_result.TextGrid" 212 "või" "või"
"5331" "09062022_result.TextGrid" 212 "ei" "####"
"5332" "09062022_result.TextGrid" 212 "ei" "####"
"5333" "09062022_result.TextGrid" 212 "see" "####"
"5334" "09062022_result.TextGrid" 212 "on" "####"
"5335" "09062022_result.TextGrid" 212 "tavaline" "####"
"5336" "09062022_result.TextGrid" 212 "see" "####"
"5337" "09062022_result.TextGrid" 212 "on" "####"
"5338" "09062022_result.TextGrid" 212 "tavaline" "####"
"5339" "09062022_result.TextGrid" 212 "normaalne" "normaalne"
"5340" "09062022_result.TextGrid" 212 "oleneb" "####"
"5341" "09062022_result.TextGrid" 212 "saunast" "####"
"5342" "09062022_result.TextGrid" 212 "jah" "####"
"5343" "09062022_result.TextGrid" 212 "oleneb" "####"
"5344" "09062022_result.TextGrid" 212 "ko" "####"
"5345" "09062022_result.TextGrid" 212 "kus" "####"
"5346" "09062022_result.TextGrid" 212 "sa" "####"
"5347" "09062022_result.TextGrid" 212 "üles" "####"
"5348" "09062022_result.TextGrid" 212 "kasvasid" "####"
"5349" "09062022_result.TextGrid" 213 "ei" "ei"
"5350" "09062022_result.TextGrid" 213 "no" "no"
"5351" "09062022_result.TextGrid" 213 "ikka" "ikka"
"5352" "09062022_result.TextGrid" 213 "kui" "kui"
"5353" "09062022_result.TextGrid" 213 "sa" "sa"
"5354" "09062022_result.TextGrid" 213 "käid" "käid"
"5355" "09062022_result.TextGrid" 213 "mingi" "mingi"
"5356" "09062022_result.TextGrid" 213 "pere" "pere"
"5357" "09062022_result.TextGrid" 213 "tuttavate" "tuttavate"
"5358" "09062022_result.TextGrid" 213 "juures" "juures"
"5359" "09062022_result.TextGrid" 213 "jaa" "####"
"5360" "09062022_result.TextGrid" 213 "külas" "külas"
"5361" "09062022_result.TextGrid" 213 "siis" "siis"
"5362" "09062022_result.TextGrid" 213 "kõik" "kõik"
"5363" "09062022_result.TextGrid" 213 "käivad" "käivad"
"5364" "09062022_result.TextGrid" 213 "seal" "seal"
"5365" "09062022_result.TextGrid" 214 "mulle" "mulle"
"5366" "09062022_result.TextGrid" 214 "jah" "####"
"5367" "09062022_result.TextGrid" 214 "sihukesed" "sellised"
"5368" "09062022_result.TextGrid" 214 "saunad" "saunad"
