"f" "voor" "ref" "hyp"
"8582" "08072021_result.TextGrid" 235 "tore" "tore"
"8583" "08072021_result.TextGrid" 235 "ja" "ja"
"8584" "08072021_result.TextGrid" 235 "mul" "mul"
"8585" "08072021_result.TextGrid" 235 "on" "on"
"8586" "08072021_result.TextGrid" 235 "nagu" "nagu"
"8587" "08072021_result.TextGrid" 235 "noh" "noh"
"8588" "08072021_result.TextGrid" 235 "ja" "ja"
"8589" "08072021_result.TextGrid" 235 "see" "see"
"8590" "08072021_result.TextGrid" 235 "on" "on"
"8591" "08072021_result.TextGrid" 235 "nagu" "nagu"
"8592" "08072021_result.TextGrid" 235 "niivõrd" "niivõrd"
"8593" "08072021_result.TextGrid" 235 "vajalik" "vajalik"
"8594" "08072021_result.TextGrid" 235 "kui" "kui"
"8595" "08072021_result.TextGrid" 235 "sa" "sa"
"8596" "08072021_result.TextGrid" 235 "oled" "oled"
"8597" "08072021_result.TextGrid" 235 "noor" "noor"
"8598" "08072021_result.TextGrid" 235 "ja" "ja"
"8599" "08072021_result.TextGrid" 235 "segaduses" "segaduses"
"8600" "08072021_result.TextGrid" 235 "ja" "ja"
"8601" "08072021_result.TextGrid" 236 "ja" "ja"
"8602" "08072021_result.TextGrid" 236 "nii" "nii"
"8603" "08072021_result.TextGrid" 236 "edasi" "edasi"
"8604" "08072021_result.TextGrid" 236 "aga" "aga"
"8605" "08072021_result.TextGrid" 236 "samas" "samas"
"8606" "08072021_result.TextGrid" 236 "nagu" "nagu"
"8607" "08072021_result.TextGrid" 236 "tänapäeval" "tänapäeval"
"8608" "08072021_result.TextGrid" 236 "on" "on"
"8609" "08072021_result.TextGrid" 236 "see" "see"
"8610" "08072021_result.TextGrid" 236 "asi" "asi"
"8611" "08072021_result.TextGrid" 236 "niivõrd" "niivõrd"
"8612" "08072021_result.TextGrid" 236 "palju" "palju"
"8613" "08072021_result.TextGrid" 236 "paremaks" "paremaks"
"8614" "08072021_result.TextGrid" 236 "läinud" "läinud"
"8615" "08072021_result.TextGrid" 236 "minu" "minu"
"8616" "08072021_result.TextGrid" 236 "arust" "arust"
"8617" "08072021_result.TextGrid" 236 "üks" "üks"
"8618" "08072021_result.TextGrid" 236 "ülilahe" "ülilahe"
"8619" "08072021_result.TextGrid" 236 "just" "just"
"8620" "08072021_result.TextGrid" 236 "väga" "väga"
"8621" "08072021_result.TextGrid" 236 "noh" "noh"
"8622" "08072021_result.TextGrid" 236 "nooremale" "nooremale"
"8623" "08072021_result.TextGrid" 236 "publikule" "publikule"
"8624" "08072021_result.TextGrid" 236 "suunatud" "suunatud"
"8625" "08072021_result.TextGrid" 236 "asi" "asi"
"8626" "08072021_result.TextGrid" 236 "netflixis" "netflixis"
"8627" "08072021_result.TextGrid" 236 "on" "on"
"8628" "08072021_result.TextGrid" 236 "sex" "sex"
"8629" "08072021_result.TextGrid" 236 "education" "####"
"8630" "08072021_result.TextGrid" 236 "mhmh" "####"
"8631" "08072021_result.TextGrid" 236 "mhmh" "####"
"8632" "08072021_result.TextGrid" 236 "jah" "ajucation"
"8633" "08072021_result.TextGrid" 237 "kus" "kus"
"8634" "08072021_result.TextGrid" 237 "täpselt" "täpselt"
"8635" "08072021_result.TextGrid" 237 "noh" "noh"
"8636" "08072021_result.TextGrid" 237 "eksisteerib" "eksisteerib"
"8637" "08072021_result.TextGrid" 237 "igasuguseid" "igasuguseid"
"8638" "08072021_result.TextGrid" 237 "karaktereid" "karaktereid"
"8639" "08072021_result.TextGrid" 237 "igasuguste" "igasuguste"
"8640" "08072021_result.TextGrid" 237 "orientatsioonidega" "orientatsioonidega"
"8641" "08072021_result.TextGrid" 237 "igasuguste" "igasuguste"
"8642" "08072021_result.TextGrid" 237 "identiteetidega" "identiteetidega"
"8643" "08072021_result.TextGrid" 237 "ja" "ja"
"8644" "08072021_result.TextGrid" 237 "seal" "seal"
"8645" "08072021_result.TextGrid" 237 "just" "just"
"8646" "08072021_result.TextGrid" 237 "täpselt" "täpselt"
"8647" "08072021_result.TextGrid" 237 "ei" "ei"
"8648" "08072021_result.TextGrid" 237 "olegi" "olegi"
"8649" "08072021_result.TextGrid" 237 "seda" "seda"
"8650" "08072021_result.TextGrid" 237 "et" "et"
"8651" "08072021_result.TextGrid" 237 "et" "et"
"8652" "08072021_result.TextGrid" 237 "nad" "nad"
"8653" "08072021_result.TextGrid" 237 "on" "on"
"8654" "08072021_result.TextGrid" 237 "kuidagi" "kuidagi"
"8655" "08072021_result.TextGrid" 237 "kõrvalised" "kõrvalised"
"8656" "08072021_result.TextGrid" 237 "üheülbalised" "üheülbalised"
"8657" "08072021_result.TextGrid" 237 "tegelased" "tegelased"
"8658" "08072021_result.TextGrid" 237 "et" "et"
"8659" "08072021_result.TextGrid" 237 "neil" "neil"
"8660" "08072021_result.TextGrid" 237 "on" "on"
"8661" "08072021_result.TextGrid" 237 "kõigil" "kõigil"
"8662" "08072021_result.TextGrid" 237 "neile" "neile"
"8663" "08072021_result.TextGrid" 237 "antakse" "antakse"
"8664" "08072021_result.TextGrid" 237 "kõigile" "kõigile"
"8665" "08072021_result.TextGrid" 237 "piisavalt" "piisavalt"
"8666" "08072021_result.TextGrid" 237 "aega" "aega"
"8667" "08072021_result.TextGrid" 237 "et" "et"
"8668" "08072021_result.TextGrid" 237 "see" "sa"
"8669" "08072021_result.TextGrid" 237 "oma" "oma"
"8670" "08072021_result.TextGrid" 237 "lugu" "lugu"
"8671" "08072021_result.TextGrid" 237 "ära" "ära"
"8672" "08072021_result.TextGrid" 237 "jutustada" "jutustada"
"8673" "08072021_result.TextGrid" 237 "et" "et"
"8674" "08072021_result.TextGrid" 237 "jah" "jah"
"8675" "08072021_result.TextGrid" 237 "seal" "seal"
"8676" "08072021_result.TextGrid" 237 "on" "on"
"8677" "08072021_result.TextGrid" 237 "peategelased" "peategelased"
"8678" "08072021_result.TextGrid" 237 "aga" "aga"
"8679" "08072021_result.TextGrid" 237 "tihtipeale" "tihtipeale"
"8680" "08072021_result.TextGrid" 237 "see" "see"
"8681" "08072021_result.TextGrid" 237 "nagu" "nagu"
"8682" "08072021_result.TextGrid" 237 "show" "show"
"8683" "08072021_result.TextGrid" 237 "ise" "ise"
"8684" "08072021_result.TextGrid" 237 "keskendub" "keskendub"
"8685" "08072021_result.TextGrid" 237 "igas" "igas"
"8686" "08072021_result.TextGrid" 237 "osas" "osas"
"8687" "08072021_result.TextGrid" 237 "nagu" "nagu"
"8688" "08072021_result.TextGrid" 237 "mingile" "mingile"
"8689" "08072021_result.TextGrid" 237 "ühele" "ühele"
"8690" "08072021_result.TextGrid" 237 "story" "story"
"8691" "08072021_result.TextGrid" 237 "lineile" "lineile"
"8692" "08072021_result.TextGrid" 237 "kus" "kus"
"8693" "08072021_result.TextGrid" 237 "sul" "sul"
"8694" "08072021_result.TextGrid" 237 "jääb" "jääb"
"8695" "08072021_result.TextGrid" 237 "mulje" "mulje"
"8696" "08072021_result.TextGrid" 237 "et" "et"
"8697" "08072021_result.TextGrid" 237 "see" "see"
"8698" "08072021_result.TextGrid" 237 "inimene" "inimene"
"8699" "08072021_result.TextGrid" 237 "on" "on"
"8700" "08072021_result.TextGrid" 237 "inimene" "inimene"
"8701" "08072021_result.TextGrid" 237 "mitte" "mitte"
"8702" "08072021_result.TextGrid" 237 "lihtsalt" "lihtsalt"
"8703" "08072021_result.TextGrid" 237 "nagu" "nagu"
"8704" "08072021_result.TextGrid" 237 "noh" "noh"
"8705" "08072021_result.TextGrid" 238 "noh" "noh"
"8706" "08072021_result.TextGrid" 238 "taustakarakter" "taustakarakter"
"8707" "08072021_result.TextGrid" 238 "on" "on"
"8708" "08072021_result.TextGrid" 238 "ju" "ju"
"8709" "08072021_result.TextGrid" 238 "et" "et"
"8710" "08072021_result.TextGrid" 238 "see" "see"
"8711" "08072021_result.TextGrid" 238 "on" "on"
"8712" "08072021_result.TextGrid" 238 "nagu" "nagu"
"8713" "08072021_result.TextGrid" 238 "noh" "noh"
"8714" "08072021_result.TextGrid" 238 "representatsiooni" "representatsiooni"
"8715" "08072021_result.TextGrid" 238 "mõttes" "mõttes"
"8716" "08072021_result.TextGrid" 238 "on" "on"
"8717" "08072021_result.TextGrid" 238 "see" "see"
"8718" "08072021_result.TextGrid" 238 "just" "just"
"8719" "08072021_result.TextGrid" 238 "minu" "minu"
"8720" "08072021_result.TextGrid" 238 "meelest" "meelest"
"8721" "08072021_result.TextGrid" 238 "nagu" "nagu"
"8722" "08072021_result.TextGrid" 238 "niivõrd" "niivõrd"
"8723" "08072021_result.TextGrid" 238 "oluline" "oluline"
"8724" "08072021_result.TextGrid" 238 "ja" "ja"
"8725" "08072021_result.TextGrid" 238 "üks" "üks"
"8726" "08072021_result.TextGrid" 238 "teine" "teine"
"8727" "08072021_result.TextGrid" 238 "asi" "asi"
"8728" "08072021_result.TextGrid" 238 "mis" "mis"
"8729" "08072021_result.TextGrid" 238 "mulle" "mulle"
"8730" "08072021_result.TextGrid" 238 "nagu" "nagu"
"8731" "08072021_result.TextGrid" 238 "tänapäevase" "tänapäevase"
"8732" "08072021_result.TextGrid" 238 "tele" "tele"
"8733" "08072021_result.TextGrid" 238 "juures" "juures"
"8734" "08072021_result.TextGrid" 238 "meeldib" "meeldib"
"8735" "08072021_result.TextGrid" 238 "on" "on"
"8736" "08072021_result.TextGrid" 238 "ka" "ka"
"8737" "08072021_result.TextGrid" 238 "see" "see"
"8738" "08072021_result.TextGrid" 238 "kuidas" "kuidas"
"8739" "08072021_result.TextGrid" 239 "su" "su"
"8740" "08072021_result.TextGrid" 239 "nagu" "nagu"
"8741" "08072021_result.TextGrid" 239 "see" "see"
"8742" "08072021_result.TextGrid" 239 "homoseksuaalsus" "homoseksuaalsus"
"8743" "08072021_result.TextGrid" 239 "või" "või"
"8744" "08072021_result.TextGrid" 239 "nagu" "nagu"
"8745" "08072021_result.TextGrid" 239 "mingi" "mingi"
"8746" "08072021_result.TextGrid" 239 "teistsugune" "teistsugune"
"8747" "08072021_result.TextGrid" 239 "identiteet" "identiteet"
"8748" "08072021_result.TextGrid" 239 "tuleb" "tuleb"
"8749" "08072021_result.TextGrid" 239 "tihti" "tihti"
"8750" "08072021_result.TextGrid" 239 "välja" "välja"
"8751" "08072021_result.TextGrid" 239 "alles" "alles"
"8752" "08072021_result.TextGrid" 239 "hiljem" "hiljem"
"8753" "08072021_result.TextGrid" 239 "kuidagi" "kuidagi"
"8754" "08072021_result.TextGrid" 239 "niimoodi" "niimoodi"
"8755" "08072021_result.TextGrid" 239 "põmps" "põmps"
"8756" "08072021_result.TextGrid" 239 "mhmh" "####"
"8757" "08072021_result.TextGrid" 239 "ei" "ei"
"8758" "08072021_result.TextGrid" 239 "oodanudki" "oodanudki"
"8759" "08072021_result.TextGrid" 239 "sest" "####"
"8760" "08072021_result.TextGrid" 239 "ka" "####"
"8761" "08072021_result.TextGrid" 239 "päriselus" "päriselus"
"8762" "08072021_result.TextGrid" 239 "on" "####"
"8763" "08072021_result.TextGrid" 239 "nii" "####"
"8764" "08072021_result.TextGrid" 239 "just" "just"
"8765" "08072021_result.TextGrid" 239 "täpselt" "täpselt"
"8766" "08072021_result.TextGrid" 239 "ja" "ja"
"8767" "08072021_result.TextGrid" 239 "seda" "seda"
"8768" "08072021_result.TextGrid" 239 "pole" "pole"
"8769" "08072021_result.TextGrid" 239 "ka" "ka"
"8770" "08072021_result.TextGrid" 239 "nagu" "nagu"
"8771" "08072021_result.TextGrid" 239 "see" "see"
"8772" "08072021_result.TextGrid" 239 "on" "on"
"8773" "08072021_result.TextGrid" 239 "ka" "ka"
"8774" "08072021_result.TextGrid" 239 "nagu" "nagu"
"8775" "08072021_result.TextGrid" 239 "täiesti" "täiesti"
"8776" "08072021_result.TextGrid" 239 "uus" "uus"
"8777" "08072021_result.TextGrid" 239 "minu" "minu"
"8778" "08072021_result.TextGrid" 239 "jaoks" "jaoks"
"8779" "08072021_result.TextGrid" 239 "et" "et"
"8780" "08072021_result.TextGrid" 239 "noh" "noh"
"8781" "08072021_result.TextGrid" 239 "et" "et"
"8782" "08072021_result.TextGrid" 239 "isegi" "isegi"
"8783" "08072021_result.TextGrid" 239 "teles" "teles"
"8784" "08072021_result.TextGrid" 239 "saab" "saab"
"8785" "08072021_result.TextGrid" 239 "nii" "nii"
"8786" "08072021_result.TextGrid" 239 "teha" "teha"
"8787" "08072021_result.TextGrid" 239 "et" "et"
"8788" "08072021_result.TextGrid" 239 "et" "et"
"8789" "08072021_result.TextGrid" 239 "mul" "mul"
"8790" "08072021_result.TextGrid" 239 "on" "on"
"8791" "08072021_result.TextGrid" 239 "nii" "nii"
"8792" "08072021_result.TextGrid" 239 "hea" "hea"
"8793" "08072021_result.TextGrid" 239 "meel" "meel"
"8794" "08072021_result.TextGrid" 239 "ka" "ka"
"8795" "08072021_result.TextGrid" 239 "seda" "seda"
"8796" "08072021_result.TextGrid" 239 "näha" "näha"
"8797" "08072021_result.TextGrid" 239 "et" "et"
"8798" "08072021_result.TextGrid" 239 "noh" "noh"
"8799" "08072021_result.TextGrid" 239 "tegelikult" "tegelikult"
"8800" "08072021_result.TextGrid" 239 "normaalne" "normaalne"
"8801" "08072021_result.TextGrid" 239 "inimene" "inimene"
"8802" "08072021_result.TextGrid" 239 "vaata" "vaata"
"8803" "08072021_result.TextGrid" 239 "niiöelda" "niiöelda"
"8804" "08072021_result.TextGrid" 239 "onju" "####"
"8805" "08072021_result.TextGrid" 239 "kuidagi" "kuidagi"
"8806" "08072021_result.TextGrid" 239 "kunagi" "####"
"8807" "08072021_result.TextGrid" 239 "kunagi" "kunagi"
"8808" "08072021_result.TextGrid" 239 "öeldi" "öeldi"
"8809" "08072021_result.TextGrid" 239 "nii" "nii"
"8810" "08072021_result.TextGrid" 239 "onju" "####"
"8811" "08072021_result.TextGrid" 240 "aa" "aa"
"8812" "08072021_result.TextGrid" 240 "mina" "mina"
"8813" "08072021_result.TextGrid" 240 "vaatasin" "vaatasin"
"8814" "08072021_result.TextGrid" 240 "ma" "ma"
"8815" "08072021_result.TextGrid" 240 "olen" "olen"
"8816" "08072021_result.TextGrid" 240 "täitsa" "täitsa"
"8817" "08072021_result.TextGrid" 240 "ära" "ära"
"8818" "08072021_result.TextGrid" 240 "vaadanud" "vaadanud"
"8819" "08072021_result.TextGrid" 240 "selle" "selle"
"8820" "08072021_result.TextGrid" 240 "jaa" "ja"
"8821" "08072021_result.TextGrid" 241 "ühiskond" "ühiskond"
"8822" "08072021_result.TextGrid" 241 "sundis" "sundis"
"8823" "08072021_result.TextGrid" 241 "teda" "teda"
"8824" "08072021_result.TextGrid" 241 "et" "####"
"8825" "08072021_result.TextGrid" 241 "no" "####"
"8826" "08072021_result.TextGrid" 242 "ma" "ma"
"8827" "08072021_result.TextGrid" 242 "olen" "olen"
"8828" "08072021_result.TextGrid" 242 "sind" "siin"
"8829" "08072021_result.TextGrid" 242 "neli" "neli"
"8830" "08072021_result.TextGrid" 242 "aastat" "aastat"
"8831" "08072021_result.TextGrid" 242 "vaadanud" "####"
"8832" "08072021_result.TextGrid" 242 "jah" "####"
"8833" "08072021_result.TextGrid" 242 "vaadanud" "vaadanud"
"8834" "08072021_result.TextGrid" 242 "millal" "####"
"8835" "08072021_result.TextGrid" 242 "me" "####"
"8836" "08072021_result.TextGrid" 243 "tere" "tere"
"8837" "08072021_result.TextGrid" 243 "ütleme" "ütleme"
"8838" "08072021_result.TextGrid" 243 "jah" "####"
"8839" "08072021_result.TextGrid" 243 "niiet" "####"
"8840" "08072021_result.TextGrid" 244 "aa" "aa"
"8841" "08072021_result.TextGrid" 244 "ei" "ei"
"8842" "08072021_result.TextGrid" 244 "tegelikult" "tegelikult"
"8843" "08072021_result.TextGrid" 244 "siis" "siis"
"8844" "08072021_result.TextGrid" 244 "kui" "kui"
"8845" "08072021_result.TextGrid" 244 "see" "see"
"8846" "08072021_result.TextGrid" 244 "lugu" "lugu"
"8847" "08072021_result.TextGrid" 244 "mängis" "mängis"
"8848" "08072021_result.TextGrid" 244 "siis" "siis"
"8849" "08072021_result.TextGrid" 244 "me" "me"
"8850" "08072021_result.TextGrid" 244 "taustal" "taustal"
"8851" "08072021_result.TextGrid" 244 "natukese" "natukese"
"8852" "08072021_result.TextGrid" 244 "natukene" "natukene"
"8853" "08072021_result.TextGrid" 244 "arutasime" "arutasime"
"8854" "08072021_result.TextGrid" 244 "seda" "seda"
"8855" "08072021_result.TextGrid" 244 "et" "et"
"8856" "08072021_result.TextGrid" 244 "üks" "üks"
"8857" "08072021_result.TextGrid" 244 "asi" "asi"
"8858" "08072021_result.TextGrid" 244 "mis" "mis"
"8859" "08072021_result.TextGrid" 244 "minu" "minu"
"8860" "08072021_result.TextGrid" 244 "meelest" "meelest"
"8861" "08072021_result.TextGrid" 244 "kajab" "kajab"
"8862" "08072021_result.TextGrid" 244 "alati" "alati"
"8863" "08072021_result.TextGrid" 244 "vastu" "vastu"
"8864" "08072021_result.TextGrid" 244 "kui" "kui"
"8865" "08072021_result.TextGrid" 244 "on" "on"
"8866" "08072021_result.TextGrid" 244 "ükskõik" "ükskõik"
"8867" "08072021_result.TextGrid" 244 "missugune" "missugune"
"8868" "08072021_result.TextGrid" 244 "representatsioon" "representatsioon"
"8869" "08072021_result.TextGrid" 244 "meedias" "meedias"
"8870" "08072021_result.TextGrid" 244 "inimestest" "inimestest"
"8871" "08072021_result.TextGrid" 244 "kes" "kes"
"8872" "08072021_result.TextGrid" 244 "ei" "ei"
"8873" "08072021_result.TextGrid" 244 "ole" "ole"
"8874" "08072021_result.TextGrid" 244 "heterod" "heterod"
"8875" "08072021_result.TextGrid" 244 "siis" "siis"
"8876" "08072021_result.TextGrid" 244 "tuleb" "tuleb"
"8877" "08072021_result.TextGrid" 244 "sinna" "sinna"
"8878" "08072021_result.TextGrid" 244 "nagu" "nagu"
"8879" "08072021_result.TextGrid" 244 "vastu" "vastu"
"8880" "08072021_result.TextGrid" 244 "laviin" "laviin"
"8881" "08072021_result.TextGrid" 244 "sellest" "sellest"
"8882" "08072021_result.TextGrid" 244 "et" "et"
"8883" "08072021_result.TextGrid" 244 "miks" "miks"
"8884" "08072021_result.TextGrid" 244 "te" "te"
"8885" "08072021_result.TextGrid" 244 "homopropagandat" "homopropaganda"
"8886" "08072021_result.TextGrid" 244 "teete" "teete"
"8887" "08072021_result.TextGrid" 244 "et" "et"
"8888" "08072021_result.TextGrid" 244 "kuidas" "kuidas"
"8889" "08072021_result.TextGrid" 244 "te" "te"
"8890" "08072021_result.TextGrid" 244 "julgete" "julgete"
"8891" "08072021_result.TextGrid" 244 "ja" "ja"
"8892" "08072021_result.TextGrid" 244 "ja" "ja"
"8893" "08072021_result.TextGrid" 244 "või" "või"
"8894" "08072021_result.TextGrid" 244 "siis" "siis"
"8895" "08072021_result.TextGrid" 244 "noh" "noh"
"8896" "08072021_result.TextGrid" 244 "või" "või"
"8897" "08072021_result.TextGrid" 244 "siis" "siis"
"8898" "08072021_result.TextGrid" 244 "mõni" "mõni"
"8899" "08072021_result.TextGrid" 244 "ütleb" "ütleb"
"8900" "08072021_result.TextGrid" 244 "ka" "ka"
"8901" "08072021_result.TextGrid" 244 "et" "et"
"8902" "08072021_result.TextGrid" 244 "tehke" "tehke"
"8903" "08072021_result.TextGrid" 244 "mis" "mis"
"8904" "08072021_result.TextGrid" 244 "te" "te"
"8905" "08072021_result.TextGrid" 244 "tahate" "tahate"
"8906" "08072021_result.TextGrid" 244 "aga" "aga"
"8907" "08072021_result.TextGrid" 244 "ärge" "ärge"
"8908" "08072021_result.TextGrid" 244 "ronige" "ronige"
"8909" "08072021_result.TextGrid" 244 "siia" "siia"
"8910" "08072021_result.TextGrid" 244 "igale" "igale"
"8911" "08072021_result.TextGrid" 244 "poole" "poole"
"8912" "08072021_result.TextGrid" 244 "ennast" "ennast"
"8913" "08072021_result.TextGrid" 244 "näitama" "näitama"
"8914" "08072021_result.TextGrid" 244 "ja" "ja"
"8915" "08072021_result.TextGrid" 244 "ja" "ja"
"8916" "08072021_result.TextGrid" 244 "nii" "nii"
"8917" "08072021_result.TextGrid" 244 "edasi" "edasi"
"8918" "08072021_result.TextGrid" 244 "onju" "####"
"8919" "08072021_result.TextGrid" 244 "aga" "onju"
"8920" "08072021_result.TextGrid" 244 "ja" "ja"
"8921" "08072021_result.TextGrid" 244 "siis" "siis"
"8922" "08072021_result.TextGrid" 244 "ja" "ja"
"8923" "08072021_result.TextGrid" 244 "ma" "ma"
"8924" "08072021_result.TextGrid" 244 "lähen" "lähen"
"8925" "08072021_result.TextGrid" 244 "selle" "selle"
"8926" "08072021_result.TextGrid" 244 "peale" "peale"
"8927" "08072021_result.TextGrid" 244 "alati" "alati"
"8928" "08072021_result.TextGrid" 244 "nii" "nii"
"8929" "08072021_result.TextGrid" 244 "nii" "nii"
"8930" "08072021_result.TextGrid" 244 "nii" "nii"
"8931" "08072021_result.TextGrid" 244 "närvi" "närvi"
"8932" "08072021_result.TextGrid" 244 "sest" "sest"
"8933" "08072021_result.TextGrid" 244 "igasse" "igasse"
"8934" "08072021_result.TextGrid" 244 "jumala" "jumala"
"8935" "08072021_result.TextGrid" 244 "riiki" "riiki"
"8936" "08072021_result.TextGrid" 244 "on" "on"
"8937" "08072021_result.TextGrid" 244 "eksporditud" "eksporditud"
"8938" "08072021_result.TextGrid" 244 "####" "saade"
"8939" "08072021_result.TextGrid" 244 "saade" "proovi"
"8940" "08072021_result.TextGrid" 245 "kus" "kus"
"8941" "08072021_result.TextGrid" 245 "pannakse" "pannakse"
"8942" "08072021_result.TextGrid" 245 "lihtsalt" "lihtsalt"
"8943" "08072021_result.TextGrid" 245 "inimesed" "inimesed"
"8944" "08072021_result.TextGrid" 245 "ühte" "ühte"
"8945" "08072021_result.TextGrid" 245 "tuppa" "tuppa"
"8946" "08072021_result.TextGrid" 245 "ja" "ja"
"8947" "08072021_result.TextGrid" 245 "öeldakse" "öeldakse"
"8948" "08072021_result.TextGrid" 245 "et" "et"
"8949" "08072021_result.TextGrid" 245 "te" "te"
"8950" "08072021_result.TextGrid" 245 "olete" "olete"
"8951" "08072021_result.TextGrid" 245 "nüüd" "nüüd"
"8952" "08072021_result.TextGrid" 245 "abielus" "abielus"
"8953" "08072021_result.TextGrid" 245 "keppiga" "keppiga"
"8954" "08072021_result.TextGrid" 245 "ei" "ei"
"8955" "08072021_result.TextGrid" 245 "mida" "mida"
"8956" "08072021_result.TextGrid" 245 "noh" "noh"
"8957" "08072021_result.TextGrid" 245 "reaalselt" "reaalselt"
"8958" "08072021_result.TextGrid" 245 "et" "et"
"8959" "08072021_result.TextGrid" 245 "nagu" "nagu"
"8960" "08072021_result.TextGrid" 245 "et" "et"
"8961" "08072021_result.TextGrid" 245 "tegelikult" "tegelikult"
"8962" "08072021_result.TextGrid" 245 "ma" "####"
"8963" "08072021_result.TextGrid" 245 "ma" "ma"
"8964" "08072021_result.TextGrid" 245 "olen" "olen"
"8965" "08072021_result.TextGrid" 245 "nagu" "nagu"
"8966" "08072021_result.TextGrid" 245 "enda" "enda"
"8967" "08072021_result.TextGrid" 245 "jaoks" "jaoks"
"8968" "08072021_result.TextGrid" 245 "välja" "välja"
"8969" "08072021_result.TextGrid" 245 "töötanud" "töötanud"
"8970" "08072021_result.TextGrid" 245 "sellise" "sellise"
"8971" "08072021_result.TextGrid" 245 "nagu" "nagu"
"8972" "08072021_result.TextGrid" 246 "noh" "noh"
"8973" "08072021_result.TextGrid" 246 "tööriista" "tööriista"
"8974" "08072021_result.TextGrid" 246 "millega" "millega"
"8975" "08072021_result.TextGrid" 246 "ma" "ma"
"8976" "08072021_result.TextGrid" 246 "hindan" "hindan"
"8977" "08072021_result.TextGrid" 246 "enamusi" "enamusi"
"8978" "08072021_result.TextGrid" 246 "asju" "asju"
"8979" "08072021_result.TextGrid" 246 "oma" "oma"
"8980" "08072021_result.TextGrid" 246 "elus" "elus"
"8981" "08072021_result.TextGrid" 246 "on" "on"
"8982" "08072021_result.TextGrid" 246 "see" "see"
"8983" "08072021_result.TextGrid" 246 "et" "et"
"8984" "08072021_result.TextGrid" 246 "kujuta" "kujuta"
"8985" "08072021_result.TextGrid" 246 "ette" "ette"
"8986" "08072021_result.TextGrid" 246 "kui" "kui"
"8987" "08072021_result.TextGrid" 246 "sinu" "sinu"
"8988" "08072021_result.TextGrid" 246 "nagu" "nagu"
"8989" "08072021_result.TextGrid" 246 "kõige" "kõige"
"8990" "08072021_result.TextGrid" 246 "suurem" "suurem"
"8991" "08072021_result.TextGrid" 246 "ideoloogiline" "ideoloogiline"
"8992" "08072021_result.TextGrid" 246 "vastane" "vastane"
"8993" "08072021_result.TextGrid" 246 "teeks" "teeks"
"8994" "08072021_result.TextGrid" 246 "sama" "sama"
"8995" "08072021_result.TextGrid" 246 "asja" "asja"
"8996" "08072021_result.TextGrid" 246 "kas" "kas"
"8997" "08072021_result.TextGrid" 246 "see" "see"
"8998" "08072021_result.TextGrid" 246 "siis" "siis"
"8999" "08072021_result.TextGrid" 246 "oleks" "oleks"
"9000" "08072021_result.TextGrid" 246 "okei" "okei"
"9001" "08072021_result.TextGrid" 246 "on" "on"
"9002" "08072021_result.TextGrid" 246 "ju" "ju"
"9003" "08072021_result.TextGrid" 246 "ja" "ja"
"9004" "08072021_result.TextGrid" 246 "samamoodi" "samamoodi"
"9005" "08072021_result.TextGrid" 246 "tegelikult" "tegelikult"
"9006" "08072021_result.TextGrid" 246 "kui" "kui"
"9007" "08072021_result.TextGrid" 246 "sa" "sa"
"9008" "08072021_result.TextGrid" 246 "mõtled" "mõtled"
"9009" "08072021_result.TextGrid" 246 "selle" "selle"
"9010" "08072021_result.TextGrid" 246 "peale" "peale"
"9011" "08072021_result.TextGrid" 246 "et" "et"
"9012" "08072021_result.TextGrid" 246 "et" "et"
"9013" "08072021_result.TextGrid" 246 "kui" "kui"
"9014" "08072021_result.TextGrid" 246 "palju" "palju"
"9015" "08072021_result.TextGrid" 246 "asju" "asju"
"9016" "08072021_result.TextGrid" 246 "siin" "siin"
"9017" "08072021_result.TextGrid" 246 "maailmas" "maailmas"
"9018" "08072021_result.TextGrid" 246 "on" "on"
"9019" "08072021_result.TextGrid" 246 "noh" "noh"
"9020" "08072021_result.TextGrid" 246 "ilmselgelt" "ilmselgelt"
"9021" "08072021_result.TextGrid" 246 "heteropropagandistlikud" "heteropropagandistlikud"
"9022" "08072021_result.TextGrid" 246 "niiöelda" "niiöelda"
"9023" "08072021_result.TextGrid" 246 "et" "et"
"9024" "08072021_result.TextGrid" 246 "nad" "nad"
"9025" "08072021_result.TextGrid" 246 "tegelikult" "tegelikult"
"9026" "08072021_result.TextGrid" 246 "sõnastavad" "sõnastavad"
"9027" "08072021_result.TextGrid" 246 "sulle" "sulle"
"9028" "08072021_result.TextGrid" 246 "et" "et"
"9029" "08072021_result.TextGrid" 246 "see" "see"
"9030" "08072021_result.TextGrid" 246 "on" "on"
"9031" "08072021_result.TextGrid" 246 "õige" "õige"
"9032" "08072021_result.TextGrid" 246 "valik" "valik"
"9033" "08072021_result.TextGrid" 246 "või" "või"
"9034" "08072021_result.TextGrid" 246 "see" "see"
"9035" "08072021_result.TextGrid" 246 "on" "on"
"9036" "08072021_result.TextGrid" 246 "nagu" "nagu"
"9037" "08072021_result.TextGrid" 246 "valiku" "valiku"
"9038" "08072021_result.TextGrid" 246 "või" "või"
"9039" "08072021_result.TextGrid" 246 "nagu" "nagu"
"9040" "08072021_result.TextGrid" 246 "võimalus" "võimalus"
"9041" "08072021_result.TextGrid" 246 "või" "või"
"9042" "08072021_result.TextGrid" 246 "me" "me"
"9043" "08072021_result.TextGrid" 246 "näitame" "näitame"
"9044" "08072021_result.TextGrid" 246 "sulle" "sulle"
